Num;name;categorie;sale_ok;purchase_ok;product_type;internal_ref;list_price;ean13;Christmaes_product;Print_two_face;predecoupe;Developpement;Relief;Paletissation;Pantone;schema d'impression;colis_ean;carton;palette;qty_to_invoice;farde;description;remarque;quality;procure_method;supply_method;standard_price;produce_delay;uom_po_id;description_purchase;state;weight;net_weight;Largeur;Longueur;Grammage;Recompute_grammage;Type_crochet;Print_step;F_pliage1;F_pliage2;sale_delay;produce_delay;uos_id;uos_coeff;sale_description;account_income;account_expense;taxes_id;supplier_taxes_id;code;partner_id;date_obsolete
349;CHRISTMAS BOWLS;SE;1;1;product;SE0160
350;CHRISTMAS BOWLS *1;SE;1;1;product;SE0162
351;CHRISTMAS BOWLS *2;SE;1;1;product;SE0251
352;CHRISTMAS BOWLS *3;SE;1;1;product;SE1406
353;CHRISTMAS EVE;SE;1;1;product;SE0130
354;CHRISTMAS EVE *1;SE;1;1;product;SE0264
355;CHRISTMAS EVE *2;SE;1;1;product;SE0270
356;CHRISTMAS EVE *3;SE;1;1;product;SE0296
357;CHRISTMAS EVE *4;SE;1;1;product;SE0796
358;CHRISTMAS PARTY 118;SE;1;1;product;SE0352
359;CHRISTMAS PARTY 118 *1;SE;1;1;product;SE0370
360;CHRISTMAS PARTY 88;SE;1;1;product;SE1054
361;CHRISTMAS PARTY 88 *1;SE;1;1;product;SE1056
362;CIRQUE;SE;1;1;product;SE0519
363;CIRQUE *1;SE;1;1;product;SE0522
364;CIRQUE *2;SE;1;1;product;SE0529
365;CIRQUE *3;SE;1;1;product;SE0549
366;CITIES;SE;1;1;product;SE1074
367;CITIES *1;SE;1;1;product;SE1131
368;CLOWN;SE;1;1;product;SE1178
369;CLOWN *1;SE;1;1;product;SE1179
370;CLOWN *2;SE;1;1;product;SE1193
371;CLOWN *3;SE;1;1;product;SE1194
372;CLOWN *4;SE;1;1;product;SE1453
373;CLOWN *5;SE;1;1;product;SE1454
374;CLOWN *6;SE;1;1;product;SE1455
375;CLOWN *7;SE;1;1;product;SE1463
376;CLOWN A COLORIER;SE;1;1;product;SE0977
377;COM D55 1605;SE;1;1;product;SE0989Y
378;COMETE;SE;1;1;product;SE0030X
379;COMETE *1;SE;1;1;product;SE0060X
380;COMETE *2;SE;1;1;product;SE0109X
381;COMETE *3;SE;1;1;product;SE0164X
382;CONCEPT LIVING;SE;1;1;product;SE1351
383;CONCEPT LIVING *1;SE;1;1;product;SE1357
384;CONSTELLATION;SE;1;1;product;SE0455X
385;CONSTELLATION *1;SE;1;1;product;SE0461X
386;CONTRECOLLAGE;SE;1;1;product;SE0553
387;CONTRECOLLAGE *1;SE;1;1;product;SE0591
388;CORA;SE;1;1;product;SE0618
389;CORA *1;SE;1;1;product;SE0622
390;COTILLONS;SE;1;1;product;SE0645
391;COTILLONS *1;SE;1;1;product;SE0648
392;COTILLONS *2;SE;1;1;product;SE0707
393;COTILLONS *3;SE;1;1;product;SE0739
394;COTTAGE;SE;1;1;product;SE0079X
395;COTTAGE *1;SE;1;1;product;SE0082X
396;COTTAGE *2;SE;1;1;product;SE0083X
397;CREDIT AGRICOLE;SE;1;1;product;SE0861
398;CREDIT MUTUEL;SE;1;1;product;SE1252
399;CREDIT MUTUEL *1;SE;1;1;product;SE1253
400;CUPCAKE;SE;1;1;product;SE0339
401;CUPCAKE *1;SE;1;1;product;SE0410
402;CUPCAKE *2;SE;1;1;product;SE0485
403;CUPCAKE *3;SE;1;1;product;SE0500
404;DECEMBER;SE;1;1;product;SE0210
405;DECEMBER *1;SE;1;1;product;SE0526
406;DECEMBER *2;SE;1;1;product;SE0991
407;DESERT 140;SE;1;1;product;SE1298X
408;DESERT NEGATIF 120;SE;1;1;product;SE0521
409;DESERT NEGATIF 140;SE;1;1;product;SE1300X
410;DESERT NEGATIF 90;SE;1;1;product;SE0493
411;DESERT POSITIF 120;SE;1;1;product;SE0495
412;DESERT POSITIF 90;SE;1;1;product;SE0972
413;DIRA;SE;1;1;product;SE0310X
414;DIRA *1;SE;1;1;product;SE0311X
415;DOLCE;SE;1;1;product;SE0071X
416;DOLCE *1;SE;1;1;product;SE0556X
417;DOLCE *2;SE;1;1;product;SE0558X
418;DOLCE *3;SE;1;1;product;SE0581X
419;DOLCE *4;SE;1;1;product;SE1177X
420;DOTS;SE;1;1;product;SE1489X
421;DRAPEAU;SE;1;1;product;SE0337X
422;DRAPEAU *1;SE;1;1;product;SE0619X
423;DRAPEAUX SUEDOIS;SE;1;1;product;SE0888
424;DRAPEAUX SUEDOIS *1;SE;1;1;product;SE0942
425;DUO;SE;1;1;product;SE1523X
426;DUO *1;SE;1;1;product;SE1524X
427;EASTER BUNNIES;SE;1;1;product;SE0542
428;EASTER BUNNIES *1;SE;1;1;product;SE1564
429;EASTER BUNNIES *2;SE;1;1;product;SE1570
430;EASTER BUNNIES *3;SE;1;1;product;SE1571
431;EASTER CHICKS;SE;1;1;product;SE0017
432;EASTER CHICKS *1;SE;1;1;product;SE0046
433;EASTER CHICKS *2;SE;1;1;product;SE0048
434;EASTER CHICKS *3;SE;1;1;product;SE0052
435;EASTER EGG;SE;1;1;product;SE0166
436;EASTER EGG *1;SE;1;1;product;SE0173
437;EASTER EGG *2;SE;1;1;product;SE1436
438;EGG RAIN;SE;1;1;product;SE1494X
439;EGG RAIN *1;SE;1;1;product;SE1514X
440;EGG RAIN *2;SE;1;1;product;SE1520X
441;EGG RAIN *3;SE;1;1;product;SE1527X
442;ELF;SE;1;1;product;SE0349
443;ELF *1;SE;1;1;product;SE0359
444;ELF *2;SE;1;1;product;SE0367
445;ELF *3;SE;1;1;product;SE0368
446;ELF *4;SE;1;1;product;SE0369
447;ELF *5;SE;1;1;product;SE0379
448;ELODIE;SE;1;1;product;SE0120X
449;ELODIE *1;SE;1;1;product;SE0144X
450;ELODIE *2;SE;1;1;product;SE0149X
451;ENGLISH ROSE;SE;1;1;product;SE0742
452;ENGLISH ROSE *1;SE;1;1;product;SE0822
453;ENGLISH ROSE *2;SE;1;1;product;SE0895
454;ENGLISH ROSE *3;SE;1;1;product;SE0937
455;ENGLISH ROSE *4;SE;1;1;product;SE1091
456;ENGLISH ROSE *5;SE;1;1;product;SE1350
457;ESSAI ANILOX;SE;1;1;product;SE1288X
458;ESSAI FOND TRAME WAL;SE;1;1;product;SE1495
459;ESSAI QUADRI WALK 08;SE;1;1;product;SE0248
460;ESSAI QUADRI WALK 08 *1;SE;1;1;product;SE0358
461;ESSAI QUADRI WALK 08 *2;SE;1;1;product;SE1344
